frequent-polish-2647,rozpoznać (się),"
<div class=""trans"">recognize [rozpoznawać, rozpoznać]</div>
vpf2
<br>
Nie umiem rozpoznać smaku.
<div class=""trans"">-I can't recognize the taste.</div>
"
frequent-polish-2648,kawiarnia,"
<div class=""trans"">cafe</div>
f
<br>
Gdzie jest kawiarnia?
<div class=""trans"">-Where is the cafe?</div>
"
frequent-polish-2649,kostnica,"
<div class=""trans"">morgue</div>
f
<br>
Możesz go odwiedzić. W kostnicy.
<div class=""trans"">-You can visit him. In the morgue.</div>
"
frequent-polish-2650,minus,"
<div class=""trans"">minus</div>
m
<br>
4 minus 2 równa się 2.
<div class=""trans"">-4 minus 2 equals 2.</div>
"
frequent-polish-2651,wymienić (się),"
<div class=""trans"">change, switch; mention [wymieniać, wymienić]</div>
vpf2; vpf
<br>
Chciałbym wymienić jeny na dolary.
<div class=""trans"">-I'd like to change yen to dollars.</div>
"
frequent-polish-2652,doba,"
<div class=""trans"">day</div>
f
<br>
Jeśli przetrwa najbliższe 3 doby, znajdziemy go.
<div class=""trans"">-If he survives the next 3 days, we will find him.</div>
"
frequent-polish-2653,zajrzeć,"
<div class=""trans"">take a look, peek [zaglądać, zajrzeć]</div>
vpf
<br>
Warto zajrzeć do raportu rocznego spółki.
<div class=""trans"">-Company’s annual report is worth taking a look at.</div>
"
frequent-polish-2654,pieszo,"
<div class=""trans"">on foot</div>
adv
<br>
Ile by zajęło dojście pieszo do twojego domu?
<div class=""trans"">-How long would it take to go from here to your house on foot?</div>
"
frequent-polish-2655,skoczyć,"
<div class=""trans"">jump [skakać, skoczyć]</div>
vpf
<br>
On chce skoczyć z wieżowca!
<div class=""trans"">-He wants to jump from the skyscraper.</div>
"
frequent-polish-2656,eh,"
<div class=""trans"">eh</div>
i
<br>
Eh, znowu poniedziałek.
<div class=""trans"">-Eh, Monday again.</div>
"
frequent-polish-2657,seksualny,"
<div class=""trans"">sexual</div>
adj
<br>
Nie masz opowiadać mi o swoim życiu seksualnym.
<div class=""trans"">-I don’t want you to talk about your sexual life.</div>
"
frequent-polish-2658,marny,"
<div class=""trans"">poor, bad</div>
adj
<br>
Marny ze mnie aktor.
<div class=""trans"">-I’m a poor actor.</div>
"
frequent-polish-2659,pocisk,"
<div class=""trans"">bullet</div>
m
<br>
Pocisk z pistoletu przebił mu nogę.
<div class=""trans"">-A pistol bullet went through his leg.</div>
"
frequent-polish-2660,napój,"
<div class=""trans"">drink</div>
m
<br>
Jaki jest twój ulubiony letni napój?
<div class=""trans"">-What's your favorite drink in the summer?</div>
"
frequent-polish-2661,spowodować,"
<div class=""trans"">cause [powodować, spowodować]</div>
vpf
<br>
John stara się oczywiście spowodować problemy.
<div class=""trans"">-John is obviously trying to cause trouble.</div>
"
frequent-polish-2662,mebel,"
<div class=""trans"">piece of furniture</div>
m
<br>
Czy w tym domu są meble?
<div class=""trans"">-Is there furniture in this house?</div>
"
frequent-polish-2663,roślina,"
<div class=""trans"">plant</div>
f
<br>
Co to za roślina?
<div class=""trans"">-What kind of plant is it?</div>
"
frequent-polish-2664,autograf,"
<div class=""trans"">autograph</div>
m
<br>
Po prawej jest zatwierdzony, oryginalny autograf Johna.
<div class=""trans"">-On the right, we have a certified original John’s autograph.</div>
"
frequent-polish-2665,zdrówko,"
<div class=""trans"">health; cheers</div>
n; i
<br>
Raz, dwa, trzy, zdrówko!
<div class=""trans"">-One, two, three, cheers!</div>
"
frequent-polish-2666,biblioteka,"
<div class=""trans"">library</div>
f
<br>
Przepraszam, gdzie znajduje się biblioteka?
<div class=""trans"">-Excuse me, where is the library?</div>
"
frequent-polish-2667,obywatel,"
<div class=""trans"">citizen</div>
m
<br>
I tak każdy obywatel odgrywa konieczną rolę.
<div class=""trans"">-And so each citizen plays a necessary role.</div>
"
frequent-polish-2668,ułożyć (się),"
<div class=""trans"">arrange; work out [układać, ułożyć]</div>
vpf; vpfr
<br>
Musisz ułożyć swoje priorytety i wszystko się ułoży.
<div class=""trans"">-You have to arrange your priorities and everything will work out.</div>
"
frequent-polish-2669,rety,"
<div class=""trans"">oh boy</div>
i
<br>
I rety, ale Jane się wściekła.
<div class=""trans"">-And oh boy, did Jane get mad at that.</div>
"
frequent-polish-2670,zlecenie,"
<div class=""trans"">commission, order</div>
n
<br>
Zwrot taki powinien być uważany za nowe zlecenie płatnicze.
<div class=""trans"">-Such reimbursement should be considered to be a new payment order.</div>
"
frequent-polish-2671,boisko,"
<div class=""trans"">pitch, field</div>
n
<br>
Nasze boisko do baseballa jest bardzo małe.
<div class=""trans"">-Our baseball pitch is very small.</div>
"
frequent-polish-2672,lokal,"
<div class=""trans"">place, office</div>
m
<br>
Często chodzę do restauracji w centrum, mają świetny lokal.
<div class=""trans"">-I often go to a restaurant in the city center. Their place is great.</div>
"
frequent-polish-2673,farma,"
<div class=""trans"">farm</div>
f
<br>
Moi dziadkowie mają farmę.
<div class=""trans"">-My grandparents own a farm.</div>
"
frequent-polish-2674,pojedynek,"
<div class=""trans"">duel</div>
m
<br>
John wyzwał go na pojedynek.
<div class=""trans"">-John challenged him to a duel.</div>
"
frequent-polish-2675,pudło,"
<div class=""trans"">box</div>
n
<br>
John wyniósł pudło do samochodu.
<div class=""trans"">-John carried the box out to the car.</div>
"
frequent-polish-2676,fascynujący,"
<div class=""trans"">fascinating</div>
adj
<br>
Jesteś fascynujący.
<div class=""trans"">-You're fascinating.</div>
"
frequent-polish-2677,przygotowanie,"
<div class=""trans"">preparation</div>
n
<br>
Im więcej czasu student ma na przygotowanie się, tym mniej czasu spędzi na tym.
<div class=""trans"">-The more time the student has for preparation, the less he will use to actually prepare.</div>
"
frequent-polish-2678,niepokoić (się),"
<div class=""trans"">bother, worry [niepokoić, zaniepokoić]</div>
vif2
<br>
Było już późno, a moja siostra jeszcze nie wróciła, więc zacząłem się niepokoić.
<div class=""trans"">-It was already late and my sister had not returned yet so I grew worried.</div>
"
frequent-polish-2679,osobowość,"
<div class=""trans"">personality</div>
f
<br>
Nie ma lekarstwa na osobowość.
<div class=""trans"">-There is no cure for personality.</div>
"
frequent-polish-2680,papa,"
<div class=""trans"">tar paper; face (coll)</div>
n
<br>
Ale mnie denerwuje ta twoja papa.
<div class=""trans"">-Your face makes me angry.</div>
"
frequent-polish-2681,kampania,"
<div class=""trans"">campaign</div>
f
<br>
Kampania kończy się w poniedziałek.
<div class=""trans"">-The campaign ends on Monday.</div>
"
frequent-polish-2682,baczność,"
<div class=""trans"">attention</div>
i
<br>
Staję na baczność w obecności gubernatora.
<div class=""trans"">-I stand at attention in the governor's presence.</div>
"
frequent-polish-2683,potwierdzać (się),"
<div class=""trans"">confirm [potwierdzać, potwierdzać]</div>
vif2
<br>
Mogę potwierdzić, że paczka została wysłana.
<div class=""trans"">-I can confirm the package has been sent.</div>
"
frequent-polish-2684,przytrafić się,"
<div class=""trans"">happen [przytrafiać, przytrafić]</div>
vpfr
<br>
Przytrafiło mu się, że znalazł 100 złotych na chodniku.
<div class=""trans"">-It happened to him that he found 100 złoty on the street.</div>
"
frequent-polish-2685,stwierdzić,"
<div class=""trans"">state [stwierdzać, stwierdzić]</div>
vpf
<br>
Biorąc wszystko pod uwagę, nie możemy stwierdzić, że to błąd.
<div class=""trans"">-All things considered, we cannot state this is wrong.</div>
"
frequent-polish-2686,dywan,"
<div class=""trans"">carpet</div>
m
<br>
Musimy kupić nowy dywan do tego pokoju.
<div class=""trans"">-We have to buy a new rug for this room.</div>
"
frequent-polish-2687,przywódca,"
<div class=""trans"">leader</div>
m
<br>
Chcemy rozmawiać z waszym przywódcą.
<div class=""trans"">-We want to speak to your leader.</div>
"
frequent-polish-2688,krewny,"
<div class=""trans"">relative</div>
m
<br>
Tylko krewni pacjenta mogą wejść.
<div class=""trans"">-Only relatives of the patient may enter</div>
"
frequent-polish-2689,królik,"
<div class=""trans"">rabbit</div>
m
<br>
Pojawił się szary królik, ale kiedy tylko spróbowałem się do niego zbliżyć, pobiegł do lasu.
<div class=""trans"">-A grey rabbit appeared and as soon as I drew near, it hopped and ran into the woods again.</div>
"
frequent-polish-2690,znajomość,"
<div class=""trans"">knowledge; relationship</div>
f; f
<br>
Jej znajomość angielskiego uległa radykalnej poprawie.
<div class=""trans"">-Her English knowledge improved significantly.</div>
"
frequent-polish-2691,mijać (się),"
<div class=""trans"">pass [mijać, minąć]</div>
vif2
<br>
Mijamy teraz Muzeum Narodowe.
<div class=""trans"">-We are passing by the National Museum.</div>
"
frequent-polish-2692,zwariować,"
<div class=""trans"">go crazy [wariować, zwariować]</div>
vpf
<br>
Jego matka zwariowała po śmierci męża.
<div class=""trans"">-His mother went crazy after the death of her husband.</div>
"
frequent-polish-2693,którędy,"
<div class=""trans"">which way</div>
prn
<br>
Którędy idzie się do kina?
<div class=""trans"">-So which way is it to the cinema?</div>
"
frequent-polish-2694,postanowić,"
<div class=""trans"">decide [postanawiać, postanowić]</div>
vpf
<br>
Postanowiłem się wyprowadzić.
<div class=""trans"">-I’ve decided to move out.</div>
"
frequent-polish-2695,pogotowie,"
<div class=""trans"">emergency service; alert</div>
f; f
<br>
Wezwij pogotowie, proszę.
<div class=""trans"">-Please call emergency service.</div>
"
frequent-polish-2696,tajemniczy,"
<div class=""trans"">mysterious</div>
adj
<br>
John wydaje się tajemniczy.
<div class=""trans"">-John seems mysterious.</div>
"
frequent-polish-2697,demon,"
<div class=""trans"">demon</div>
m
<br>
Wygląda na to, że opętał ją zły demon.
<div class=""trans"">-She seems to be possessed by an evil demon.</div>
"
frequent-polish-2698,wstęp,"
<div class=""trans"">introduction; entry</div>
m; m
<br>
Pijanym wstęp wzbroniony.
<div class=""trans"">-No entry for drunk.</div>
"
frequent-polish-2699,zawrócić (się),"
<div class=""trans"">go back [zawracać, zawrócić]</div>
vpf2
<br>
Lepiej będzie zawrócić i poszukać innej drogi.
<div class=""trans"">-It’s better to turn around and look for a different way.</div>
"
frequent-polish-2700,religia,"
<div class=""trans"">religion</div>
f
<br>
Lekcje religii odbywają się w piątki.
<div class=""trans"">-Religion class takes place on Fridays.</div>
"
frequent-polish-2701,brandy,"
<div class=""trans"">brandy</div>
f
<br>
Pewnie używali mojej najlepszej brandy do podsycania ognia.
<div class=""trans"">-They probably used my best brandy to keep the fire.</div>
"
frequent-polish-2702,menu,"
<div class=""trans"">menu</div>
n
<br>
Proszę przynieść menu.
<div class=""trans"">-Bring me the menu, please.</div>
"
frequent-polish-2703,kierownik,"
<div class=""trans"">manager</div>
m
<br>
Nie masz autorytetu jako kierownik.
<div class=""trans"">-You don't have authority as a manager.</div>
"
frequent-polish-2704,lew,"
<div class=""trans"">lion</div>
m
<br>
Lew jest zwierzęciem.
<div class=""trans"">-A lion is an animal.</div>
"
frequent-polish-2705,specjalność,"
<div class=""trans"">specialty</div>
f
<br>
Klasyfikowanie to nie jest moja specjalność.
<div class=""trans"">-Classifying things is not my specialty.</div>
"
frequent-polish-2706,zabezpieczyć (się),"
<div class=""trans"">secure, insure [zabezpieczać, zabezpieczyć]</div>
vpf2
<br>
Imperializm to ideologia i praktyka potężnych grup próbujących zabezpieczyć i poszerzyć swoje przywileje poprzez dominację innych grup.
<div class=""trans"">-Imperialism is an ideology and practice of powerful groups trying to secure or expand their privileges by dominating other groups.</div>
"
frequent-polish-2707,chudy,"
<div class=""trans"">thin, sinny</div>
adj
<br>
Jesteś chudy.
<div class=""trans"">-You're skinny.</div>
"
frequent-polish-2708,delta,"
<div class=""trans"">delta</div>
f
<br>
Gdzie jest oddział delta?
<div class=""trans"">-Where is the delta team?</div>
"
frequent-polish-2709,zaszkodzić,"
<div class=""trans"">harm [szkodzić, zaszkodzić]</div>
vpf
<br>
Nie chcę ci zaszkodzić.
<div class=""trans"">-I mean no harm to you.</div>
"
frequent-polish-2710,makijaż,"
<div class=""trans"">makeup</div>
m
<br>
Codziennie rano robi sobie makijaż.
<div class=""trans"">-She does makeup every morning.</div>
"
frequent-polish-2711,poranek,"
<div class=""trans"">morning</div>
m
<br>
W deszczowy poranek wcześnie wyszedł z domu, żeby dotrzeć do szkoły na czas.
<div class=""trans"">-On a rainy morning, he left his house early so as to be in time for school.</div>
"
frequent-polish-2712,niszczyć (się),"
<div class=""trans"">destroy; wear out [niszczyć, zniszczyć]</div>
vif; vifr
<br>
Kiedy dużo chodzić, buty się niszczą.
<div class=""trans"">-When you walk a lot, shoes wear out.</div>
"
frequent-polish-2713,uderzać (się),"
<div class=""trans"">hit [uderzać, uderzyć]</div>
vif2
<br>
John uderza z prawej, co za pojedynek!
<div class=""trans"">-John hits with his right, what a duel!</div>
"
frequent-polish-2714,kłam,"
<div class=""trans"">disprove, deny</div>
m
<br>
Zadałem kłam jego twierdzeniom.
<div class=""trans"">-I disproved his theories.</div>
"
frequent-polish-2715,niekoniecznie,"
<div class=""trans"">not necessarily</div>
adv
<br>
Tablica niekoniecznie musi być czarna.
<div class=""trans"">-Blackboards don’t necessarily have to be black.</div>
"
frequent-polish-2716,rad,"
<div class=""trans"">glad; radium</div>
adj; m
<br>
Kto odkrył rad?
<div class=""trans"">-Who discovered radium?</div>
"
frequent-polish-2717,szatan,"
<div class=""trans"">Satan</div>
m
<br>
Nie, nie, nie! Bóg i szatan to całkowite przeciwieństwa.
<div class=""trans"">-No, no, no! God and Satan are completely opposite.</div>
"
frequent-polish-2718,napięcie,"
<div class=""trans"">tension; voltage</div>
n; n
<br>
Zmniejsza napięcie i strach przed śmiercią.
<div class=""trans"">-It relieves tension and the fear of death.</div>
"
frequent-polish-2719,marka,"
<div class=""trans"">brand</div>
f
<br>
To okropna marka.
<div class=""trans"">-That's a terrible brand.</div>
"
frequent-polish-2720,dziecina,"
<div class=""trans"">baby</div>
f
<br>
Nie martw się dziecino, wszystko będzie dobrze.
<div class=""trans"">-Don’t you worry baby, everything is going to be all right.</div>
"
frequent-polish-2721,zwać (się),"
<div class=""trans"">call [zwać, —]</div>
vif2
<br>
To miejsce zwie się Chojnice.
<div class=""trans"">-This place is called Chojnice.</div>
"
frequent-polish-2722,późny,"
<div class=""trans"">late</div>
adj
<br>
Czemu twój telefon jest tak późny?
<div class=""trans"">-Why is your call so late?</div>
"
frequent-polish-2723,przeciwnik,"
<div class=""trans"">opponent</div>
m
<br>
Nie jestem twoim przeciwnikiem, tylko przyjacielem.
<div class=""trans"">-I’m not your opponent, I’m your friend.</div>
"
frequent-polish-2724,położenie,"
<div class=""trans"">position, location</div>
n
<br>
Wskaż położenie Puerto Rico na mapie.
<div class=""trans"">-Show me Puerto Rico location on the map.</div>
"
frequent-polish-2725,mięsień,"
<div class=""trans"">muscle</div>
m
<br>
Kopnął mnie i teraz boli mnie mięsień.
<div class=""trans"">-He’s kicked me and now my muscle hurts.</div>
"
frequent-polish-2726,ogłoszenie,"
<div class=""trans"">advert, announcement</div>
n
<br>
Zamieścił ogłoszenie w gazecie.
<div class=""trans"">-He put an announcement in the newspaper.</div>
"
frequent-polish-2727,przystanek,"
<div class=""trans"">stop</div>
m
<br>
To jest przystanek autobusowy.
<div class=""trans"">-That is the bus stop.</div>
"
